MGB,medium girder bridge
MGM,master group multiplexer
MGRS,military grid reference system
MGS,mobile ground system
MGT,management
MGW,maximum gross weight
MHC,management headquarters ceiling
MHD,maritime homeland defense
MHE,materials handling equipment
MHS,maritime homeland security
MHS,Military Health System
MHU,modular heat unit
MHW,mean high water
MHz,megahertz
MI,military intelligence
MI,movement instructions
MIA,missing in action
MIAC,maritime intelligence and analysis center
MIB,Military Intelligence Board
MIC,Multinational Interoperability Council
MICAP,mission capable/mission capability
MICON,mission concept
MICRO-MICS,micro-medical inventory control system
MICRO-SNAP,micro-shipboard non-tactical automated data processing system
MIDAS,model for intertheater deployment by air and sea
MIDB,modernized integrated database
MIDB,modernized intelligence database
MIDDS-T,Meteorological and Oceanographic (METOC) Integrated Data Display System-Tactical
MIF,maritime interception force
MIJI,"meaconing, interference, jamming, and intrusion"
MILAIR,military airlift
MILALOC,military air line of communications
MILCON,military construction
MILDEC,military deception
MILDEP,Military Department
MILGP,military group (assigned to American Embassy in host nation)
MILOB,military observer
MILOC,military oceanography group
MILPERS,military personnel
MILSATCOM,military satellite communications
MILSPEC,military specification
MILSTAMP,military standard transportation and movement procedures
MILSTAR,military strategic and tactical relay system
MIL-STD,military standard
MILSTRAP,military standard transaction reporting and accounting procedure
MILSTRIP,military standard requisitioning and issue procedure
MILTECH,military technician
MILU,multinational integrated logistic unit
MILVAN,military van (container)
MIM,maintenance instruction manual
MIMP,Mobilization Information Management Plan
MINEOPS,joint minelaying operations
MIO,maritime interception operations
MIOC,maritime interception operations commander
MIO-9,information operations threat analysis division   
MIP,military intelligence program
MIPE,mobile intelligence processing element
MIPOE,medical intelligence preparation of the operational environment
MIPR,military interdepartmental purchase request
MIR,multisensor imagery reconnaissance
MIRCS,mobile integrated remains collection system
MIS,maritime intelligence summary
MIS,military information support
MISAS,military information support automated system
MISCAP,mission capability
MISG,military information support group
MISO,military information support operations
MISREP,mission report
MIST,military information support team
MISTF,military information support task force
MITAM,mission tasking matrix
MITASK,mission tasking
MITO,minimum interval takeoff
MITT,mobile integrated tactical terminal
MIUW,mobile inshore undersea warfare
MIW,mine warfare
MIWC,mine warfare commander
MIWG,multinational interoperability working group
MJCS,Joint Chiefs of Staff memorandum
MJLC,multinational joint logistic center
M-Kill,mobility kill
MLA,mission load allowance
MLAYREP,mine laying report
MLE,maritime law enforcement
MLEA,Maritime Law Enforcement Academy
MLEM,Maritime Law Enforcement Manual
MLG,Marine logistics group
MLI,munitions list item
MLMC,medical logistics management center
MLO,military liaison office
MLP,message load plan
MLP,mobile landing platform
MLPP,multilevel precedence and preemption
MLPS,Medical Logistics Proponent Subcommittee
MLRS,multiple launch rocket system
MLS,microwave landing system
MLS,multilevel security
MLSA,mutual logistics support agreement
MLW,mean low water
MMA,military mission area
MMAC,military mine action center
MMC,materiel management center
MMG,Department of Defense Master Mobilization Guide
MMI,man/machine interface
MMIS,military information support operations management information subsystem
MMLS,mobile microwave landing system
MMS,mast-mounted sight
MMT,military mail terminal
MNC,multinational corporation
MNCC,multinational coordination center
MNF,multinational force
MNFACC,multinational force air component commander
MNFC,multinational force commander
MNFLCC,multinational force land component commander
MNFMCC,multinational force maritime component commander
MNFSOCC,multinational force special operations component commander
MNJLC,multinational joint logistics component
MNL,master net list
MNL,multinational logistics
MNLC,multinational logistic center
MNP,master navigation plan
MNS,mine neutralization system   
MNS,mission needs statement
MNTF,multinational task force
MO,month
MOA,memorandum of agreement
MOA,military operating area
MOADS,maneuver-oriented ammunition distribution system
MOB,main operating base
MOB,mobilization
MOBCON,mobilization control
MOBREP,military manpower mobilization and accession status report
MOBREP,mobilization report
MOC,maritime operations center
MOC,media operations center
MOCC,measurment and signature intelligence (MASINT) operations coordination center
MOCC,mobile operations control center
MOD,Minister of Defense
MOD,media operations center
MOD,media operations center
MODEM,modulator/demodulator
MODLOC,"miscellaneous operational details, local operations"
MOD T-AGOS,modified tactical auxiliary general ocean surveillance
MOE,measure of effectiveness
MOEI,measure of effectiveness indicator
MOG,maximum (aircraft) on ground
MOG,media operations center
MOG,media operations center
MOGAS,motor gasoline
MOLE,multichannel operational line evaluator
MOMAT,mobility matting
MOMSS,mode and message selection system
MOP,measure of performance
MOP,media operations center
MOPP,mission-oriented protective posture
MOR,memorandum of record
MOS,military occupational specialty
MOSC,meteorological and oceanographic operations support community
MOTR,maritime operational threat response
MOU,memorandum of understanding
MOUT,military operations in urban terrain
MOUT,military operations on urbanized terrain
MOVREP,movement report
MOW,maintenance orderwire
MP,military police
MP,multinational publication
MPA,maritime patrol aircraft
MPA,mission and payload assessment
MPA,mission planning agent
MPAT,military patient administration team
MPAT,Multinational Planning Augmentation Team
MPC,mid-planning conference
MPC,military personnel center
MPE/S,maritime pre-positioning equipment and supplies
MPF,maritime pre-positioning force
MPFUB,maritime pre-positioning force utility boat
MPG,maritime planning group
MPG,mensurated point graphic
mph,miles per hour
MPICE,measuring progress in conflict environments
MPLAN,Marine Corps Mobilization Management Plan
MPM,medical planning module
MPNTP,Master Positioning Navigation and Timing Plan
MPO,military post office
MPP,maritime procedural publication
MPR,maritime patrol and reconnaissance
MPRS,multipoint refueling system
MPS,maritime pre-positioning ship
MPS,message processor shelter
MPS,Military Planning Service
MPS,Military Postal  Service
MPSRON,maritime pre-positioning ships squadron
MR,milliradian
MR,mobile reserve
MRAALS,Marine remote area approach and landing system
MRAT,medical radiobiology advisory team
MRBM,medium-range ballistic missile
MRCI,maximum rescue coverage intercept
MRE,"meal, ready to eat"
MRG,movement requirements generator
MRI,magnetic resonance imaging
MRMC,US Army Medical Research and Materiel Command
MRO,mass rescue operation
MRO,materiel release order
MRO,medical regulating office
MRO,medical regulating officer
MROC,multicommand required operational capability
MRR,minimum-risk route
MRRR,mobility requirement resource roster
MRS,measurement and signature intelligence (MASINT) requirements system 
MRS,meteorological radar subsystem 
MRS,movement report system
MRSA,movement report system
MRT,maintenance recovery team 
MRU,mountain rescue unit 
MRX,mission readiness exercise
MS,message switch
MS,Microsoft
ms,millisecond 
MSA,Maritime Security Act
MSC,major subordinate command
MSC,maritime support center 
MSC,Military Sealift Command
MSC,military staff committee 
MSC,mission support confirmation
MSCA,MSCA
MSCAT,mission support confirmation
MSCD,military support to civil defense
MSCO,Military Sealift Command Office
MSD,marginal support date
MSD,mobile security division
MS-DOS,Microsoft disk operating system 
MSE,mission support element
MSE,mobile subscriber equipment
MSECR,HIS 6000 security module
MSEL,master scenario events list 
MSF ,Medicins Sans Frontieres
MSF ,mission support force
MSF ,mobile security force
MSF ,multiplex signal format  
MSG,message 
MSG,Marine security guard
MSGID,message identification
MSHARPP,"mission, symbolism, history, accessibility, recognizability, population, and proximity "
MSI,modified surface index
MSI,multispectral imagery 
MSIC,Missile and Space Intelligence Center
MSIS,Marine safety information system 
MSK,Missile and Space Intelligence Center
MSL,master station log
MSL,mean sea level
MSL,military shipping label 
MSNAP,merchant ship naval augmentation program 
MSO,map support office
MSO,marine safety office(r)
MSO,maritime security operations
MSO,maritime security operations
MSO,(MILSATCOM) systems organization
MSO,military source operation
MSO,military strategic objective
MSO,military support operations 
MSOAG,Marine special operations advisor group
MSOC,Marine special operations company
MSOR,Marine Special Operations Regiment
MSP ,mission support plan
MSP ,Maritime Security Program
MSP ,mobile sensor platform
MSPA,Missing Service Personnel Act
MSPES,"mobilization stationing, planning, and execution system"
MSPS,military information support operations studies program subsystem
MSPS,mobilization stationing and planning system
MSR,main supply route
MSR,maritime support request
MSR,mission support request
MSRON,maritime expeditionary security squadron
MSRP,mission strategic resource plan
MSRR,modeling and simulation resource repository
MSRT,Maritime Security Response Team (USCG)
MSRV,message switch rekeying variable
MSS,medical surveillance system
MSS,meteorological satellite subsystem
MSSG,Marine expeditionary unit (MEU) service support group
MST,Marine expeditionary force (MEF) weather support team
MST,meteorological satellite subsystem
MST,mission support team
MT,military technician
MT,ministry team
MTA,military training agreement
MTAC,Multiple Threat Alert Center (DON)
MTBF,mean time between failures
MT Bn,motor transport battalion
MTCR,Missile Technology Control Regime
MT/D,measurement tons per day
mtDNA,mitochondrial deoxyribonucleic acid
MTF,medical treatment facility
MTF,message text format
MTF,military information support operations task force
MTG,master timing generator
MTG,military information support operations task group
MTI,moving target indicator
MTIC,Military Targeting Intelligence Committee
MTL,mission tasking letter
MTMS,maritime tactical message system
MTN,multi-tactical data link network
MTO,message to observer
MTO,mission type order
MTOE,modified table of organization and equipment
MTON,measurement ton
MTP,Marine tactical publication
MTP,maritime task plan
MTP,mission type order
MTS,Marine tactical system
MTS,Movement Tracking System
MTS/SOF-IRIS,multifunction system
MTT,magnetic tape transport
MTTP,"multi-Service tactics, techniques, and procedures"
MTW,major theater war
MTX,message text format
MU,marry up
MUL,master urgency list (DOD)
